,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
589,2019-08-23,214.44997935590487,127.57377100073695,285.59960668703934,214.44997935590487,214.44997935590487,-9.571277928858187,-9.571277928858187,-9.571277928858187,-0.6972822249375845,-0.6972822249375845,-0.6972822249375845,-8.873995703920603,-8.873995703920603,-8.873995703920603,0.0,0.0,0.0,204.87870142704668
590,2019-08-24,214.93081734342715,127.9635055530718,283.03203034642985,214.93081734342715,214.93081734342715,-8.208619054231853,-8.208619054231853,-8.208619054231853,4.032238957050976,4.032238957050976,4.032238957050976,-12.240858011282826,-12.240858011282826,-12.240858011282826,0.0,0.0,0.0,206.7221982891953
591,2019-08-25,215.41165533094946,127.16509066271014,278.7931151975507,215.41165533094946,215.41165533094946,-13.443738196732689,-13.443738196732689,-13.443738196732689,2.123057067995235,2.123057067995235,2.123057067995235,-15.56679526472792,-15.56679526472792,-15.56679526472792,0.0,0.0,0.0,201.96791713421678
592,2019-08-26,215.89249331847182,123.31537082538858,276.12977767969477,215.89249331847182,215.89249331847182,-17.834451536465966,-17.834451536465966,-17.834451536465966,0.9915883702997124,0.9915883702997124,0.9915883702997124,-18.82603990676568,-18.82603990676568,-18.82603990676568,0.0,0.0,0.0,198.05804178200586
593,2019-08-27,216.37333130599413,112.90971042197306,261.74155448465103,216.37333130599413,216.37333130599413,-23.65651658653052,-23.65651658653052,-23.65651658653052,-1.661973134897041,-1.661973134897041,-1.661973134897041,-21.994543451633483,-21.994543451633483,-21.994543451633483,0.0,0.0,0.0,192.7168147194636
594,2019-08-28,216.8541692935164,111.33781221257675,269.24419174079975,216.8541692935164,216.8541692935164,-27.46015108770443,-27.46015108770443,-27.46015108770443,-2.40965680817374,-2.40965680817374,-2.40965680817374,-25.050494279530692,-25.050494279530692,-25.050494279530692,0.0,0.0,0.0,189.394018205812
595,2019-08-29,217.3350072810387,109.85410172636267,266.17692778840694,217.3350072810387,217.3350072810387,-30.352754139233344,-30.352754139233344,-30.352754139233344,-2.377972227318428,-2.377972227318428,-2.377972227318428,-27.97478191191492,-27.97478191191492,-27.97478191191492,0.0,0.0,0.0,186.98225314180536
596,2019-08-30,217.8154104715422,104.64397258594686,254.91412604480803,217.8154104715422,217.8154104715422,-31.448676999135685,-31.448676999135685,-31.448676999135685,-0.6972822249396192,-0.6972822249396192,-0.6972822249396192,-30.751394774196065,-30.751394774196065,-30.751394774196065,0.0,0.0,0.0,186.3667334724065
597,2019-08-31,218.29581366204573,112.52205373926942,262.8928378328861,218.29581366204573,218.29581366204573,-29.335501178132883,-29.335501178132883,-29.335501178132883,4.032238957048907,4.032238957048907,4.032238957048907,-33.36774013518178,-33.36774013518178,-33.36774013518178,0.0,0.0,0.0,188.96031248391284
598,2019-09-01,218.77621685254923,105.46432275600895,257.4298924402921,218.77621685254923,218.77621685254923,-33.691819881370556,-33.691819881370556,-33.691819881370556,2.123057067993937,2.123057067993937,2.123057067993937,-35.81487694936449,-35.81487694936449,-35.81487694936449,0.0,0.0,0.0,185.08439697117868
599,2019-09-02,219.2566200430527,103.85660238669647,267.1343903680591,219.2566200430527,219.2566200430527,-37.09606629268577,-37.09606629268577,-37.09606629268577,0.9915883702971581,0.9915883702971581,0.9915883702971581,-38.08765466298293,-38.08765466298293,-38.08765466298293,0.0,0.0,0.0,182.16055375036692
600,2019-09-03,219.7370232335562,97.92469407152657,255.35652504765338,219.7370232335562,219.7370232335562,-41.846726747110495,-41.846726747110495,-41.846726747110495,-1.6619731349019995,-1.6619731349019995,-1.6619731349019995,-40.184753612208496,-40.184753612208496,-40.184753612208496,0.0,0.0,0.0,177.8902964864457
601,2019-09-04,220.2174264240597,93.44831532103356,252.728239660612,220.2174264240597,220.2174264240597,-44.518282179134054,-44.518282179134054,-44.518282179134054,-2.409656808173677,-2.409656808173677,-2.409656808173677,-42.10862537096038,-42.10862537096038,-42.10862537096038,0.0,0.0,0.0,175.69914424492566
602,2019-09-05,220.6978296145632,98.52633760096516,249.21072759383438,220.6978296145632,220.6978296145632,-46.24330644319535,-46.24330644319535,-46.24330644319535,-2.3779722273239385,-2.3779722273239385,-2.3779722273239385,-43.86533421587141,-43.86533421587141,-43.86533421587141,0.0,0.0,0.0,174.45452317136784
603,2019-09-06,221.17823280506667,97.43002246162604,249.28212583204402,221.17823280506667,221.17823280506667,-46.16158591114647,-46.16158591114647,-46.16158591114647,-0.6972822249376517,-0.6972822249376517,-0.6972822249376517,-45.464303686208815,-45.464303686208815,-45.464303686208815,0.0,0.0,0.0,175.0166468939202
