,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
343,2018-12-20,44.49867896858452,11.82480760378828,44.39129807818969,44.49867896858452,44.49867896858452,-16.15314272190648,-16.15314272190648,-16.15314272190648,-0.8413569553457146,-0.8413569553457146,-0.8413569553457146,-15.311785766560764,-15.311785766560764,-15.311785766560764,0.0,0.0,0.0,28.34553624667804
344,2018-12-21,44.26244193781833,13.771125865259975,46.448502816496514,44.26244193781832,44.26244193781832,-14.089372327911706,-14.089372327911706,-14.089372327911706,0.008466608956764356,0.008466608956764356,0.008466608956764356,-14.09783893686847,-14.09783893686847,-14.09783893686847,0.0,0.0,0.0,30.173069609906626
345,2018-12-22,44.02620490705212,15.66363872927107,46.99182662283204,44.02620490705212,44.02620490705212,-11.771714645932011,-11.771714645932011,-11.771714645932011,1.0083046208928308,1.0083046208928308,1.0083046208928308,-12.78001926682484,-12.78001926682484,-12.78001926682484,0.0,0.0,0.0,32.25449026112011
346,2018-12-23,43.789967876285914,18.189324263850086,47.977867545564564,43.789967876285914,43.789967876285914,-10.869474666966985,-10.869474666966985,-10.869474666966985,0.49956054891735086,0.49956054891735086,0.49956054891735086,-11.369035215884336,-11.369035215884336,-11.369035215884336,0.0,0.0,0.0,32.92049320931893
347,2018-12-24,43.553730845519716,18.042226431869484,49.83882722411438,43.55373084551972,43.55373084551972,-9.786367325364017,-9.786367325364017,-9.786367325364017,0.0914567299489804,0.0914567299489804,0.0914567299489804,-9.877824055312995,-9.877824055312995,-9.877824055312995,0.0,0.0,0.0,33.7673635201557
348,2018-12-25,43.31749381475351,18.84680220422847,51.40128159119388,43.31749381475351,43.31749381475351,-8.51818351195939,-8.51818351195939,-8.51818351195939,-0.1967710993620702,-0.1967710993620702,-0.1967710993620702,-8.32141241259732,-8.32141241259732,-8.32141241259732,0.0,0.0,0.0,34.799310302794126
349,2018-12-26,43.081256783987314,19.81519610339286,52.74960618303169,43.081256783987314,43.081256783987314,-7.2863827634866585,-7.2863827634866585,-7.2863827634866585,-0.5696604540089265,-0.5696604540089265,-0.5696604540089265,-6.716722309477732,-6.716722309477732,-6.716722309477732,0.0,0.0,0.0,35.79487402050066
350,2018-12-27,42.845019753221095,21.223957342894547,54.18237384988869,42.845019753221095,42.845019753221095,-5.923681756135536,-5.923681756135536,-5.923681756135536,-0.8413569553459505,-0.8413569553459505,-0.8413569553459505,-5.082324800789585,-5.082324800789585,-5.082324800789585,0.0,0.0,0.0,36.92133799708556
351,2018-12-28,42.60878272503171,22.42236405161608,55.39262064671958,42.608782725031716,42.608782725031716,-3.4296781136393135,-3.4296781136393135,-3.4296781136393135,0.008466608957046224,0.008466608957046224,0.008466608957046224,-3.43814472259636,-3.43814472259636,-3.43814472259636,0.0,0.0,0.0,39.1791046113924
352,2018-12-29,42.37254569684231,25.884963596022143,56.996553930331665,42.37254569684231,42.37254569684231,-0.7968167964876505,-0.7968167964876505,-0.7968167964876505,1.0083046208930957,1.0083046208930957,1.0083046208930957,-1.805121417380746,-1.805121417380746,-1.805121417380746,0.0,0.0,0.0,41.57572890035466
353,2018-12-30,42.13630866865294,26.604538126541144,58.21755079793692,42.13630866865294,42.13630866865294,0.29472896532913795,0.29472896532913795,0.29472896532913795,0.4995605489182756,0.4995605489182756,0.4995605489182756,-0.20483158358913772,-0.20483158358913772,-0.20483158358913772,0.0,0.0,0.0,42.43103763398207
354,2018-12-31,41.90007164046355,27.46094534935709,60.16163011965062,41.90007164046355,41.90007164046355,1.4323751691105988,1.4323751691105988,1.4323751691105988,0.0914567299487219,0.0914567299487219,0.0914567299487219,1.340918439161877,1.340918439161877,1.340918439161877,0.0,0.0,0.0,43.33244680957415
355,2019-01-01,41.66383461227415,29.276619573299918,60.07112493023422,41.66383461227415,41.66383461227415,2.613751523721619,2.613751523721619,2.613751523721619,-0.19677109936256743,-0.19677109936256743,-0.19677109936256743,2.810522623084187,2.810522623084187,2.810522623084187,0.0,0.0,0.0,44.27758613599577
356,2019-01-02,41.427597584084765,29.461225591701925,60.71800882913223,41.427597584084765,41.427597584084765,3.613357828425356,3.613357828425356,3.613357828425356,-0.5696604540089175,-0.5696604540089175,-0.5696604540089175,4.183018282434274,4.183018282434274,4.183018282434274,0.0,0.0,0.0,45.04095541251012
357,2019-01-03,41.19136055589538,28.96072797768866,61.42228572438842,41.19136055589538,41.19136055589538,4.597175436181153,4.597175436181153,4.597175436181153,-0.8413569553462243,-0.8413569553462243,-0.8413569553462243,5.438532391527379,5.438532391527379,5.438532391527379,0.0,0.0,0.0,45.78853599207653
358,2019-01-04,40.95512352770599,30.881408386461437,63.80723982811954,40.95512352770599,40.95512352770599,6.56718760956965,6.56718760956965,6.56718760956965,0.008466608955841287,0.008466608955841287,0.008466608955841287,6.558721000613809,6.558721000613809,6.558721000613809,0.0,0.0,0.0,47.52231113727564
359,2019-01-05,40.71888649951659,32.923777002706906,65.16188851022027,40.71888649951659,40.71888649951659,8.535496024366555,8.535496024366555,8.535496024366555,1.0083046208925126,1.0083046208925126,1.0083046208925126,7.527191403474041,7.527191403474041,7.527191403474041,0.0,0.0,0.0,49.25438252388315
360,2019-01-06,40.48264947132721,33.39557700714718,63.63282039814257,40.48264947132721,40.48264947132721,8.829457357276523,8.829457357276523,8.829457357276523,0.49956054891772783,0.49956054891772783,0.49956054891772783,8.329896808358795,8.329896808358795,8.329896808358795,0.0,0.0,0.0,49.31210682860373
361,2019-01-07,40.246412443137835,33.41342479978781,65.28922281946788,40.246412443137835,40.246412443137835,9.046950349417502,9.046950349417502,9.046950349417502,0.09145672994867772,0.09145672994867772,0.09145672994867772,8.955493619468825,8.955493619468825,8.955493619468825,0.0,0.0,0.0,49.293362792555335
362,2019-01-08,40.010175414948435,33.83009356163901,64.66036467307437,40.010175414948435,40.010175414948435,9.198880946846375,9.198880946846375,9.198880946846375,-0.19677109936217796,-0.19677109936217796,-0.19677109936217796,9.395652046208557,9.395652046208557,9.395652046208557,0.0,0.0,0.0,49.20905636179481
363,2019-01-09,39.77393838675905,33.503239690365284,64.86924391260477,39.77393838675905,39.77393838675905,9.075651158170567,9.075651158170567,9.075651158170567,-0.569660454009493,-0.569660454009493,-0.569660454009493,9.645311612180059,9.645311612180059,9.645311612180059,0.0,0.0,0.0,48.849589544929614
364,2019-01-10,39.53770135856965,32.19826931124171,64.65084220786657,39.53770135856965,39.53770135856965,8.86151726350981,8.86151726350981,8.86151726350981,-0.8413569553464985,-0.8413569553464985,-0.8413569553464985,9.702874218856309,9.702874218856309,9.702874218856309,0.0,0.0,0.0,48.39921862207946
365,2019-01-11,39.301464330380284,32.63895685984472,64.97208219656741,39.301464330380284,39.301464330380284,9.578795316370138,9.578795316370138,9.578795316370138,0.008466608956637908,0.008466608956637908,0.008466608956637908,9.570328707413498,9.570328707413498,9.570328707413498,0.0,0.0,0.0,48.880259646750424
366,2019-01-12,39.065227302190884,34.60355116225473,66.20968387213502,39.065227302190884,39.065227302190884,10.261606948804324,10.261606948804324,10.261606948804324,1.0083046208930948,1.0083046208930948,1.0083046208930948,9.25330232791123,9.25330232791123,9.25330232791123,0.0,0.0,0.0,49.326834250995205
367,2019-01-13,38.8289902740015,32.353690725995975,64.54322254955908,38.8289902740015,38.8289902740015,9.260596683240786,9.260596683240786,9.260596683240786,0.49956054891871,0.49956054891871,0.49956054891871,8.761036134322074,8.761036134322074,8.761036134322074,0.0,0.0,0.0,48.08958695724228
368,2019-01-14,38.592753245812126,31.09551862397121,64.39834413142735,38.592753245812126,38.592753245812126,8.197739769132017,8.197739769132017,8.197739769132017,0.09145672994820492,0.09145672994820492,0.09145672994820492,8.10628303918381,8.10628303918381,8.10628303918381,0.0,0.0,0.0,46.79049301494415
369,2019-01-15,38.356516217622726,28.270273196935428,61.69595066654952,38.356516217622726,38.356516217622726,7.108357942205831,7.108357942205831,7.108357942205831,-0.19677109936224893,-0.19677109936224893,-0.19677109936224893,7.30512904156808,7.30512904156808,7.30512904156808,0.0,0.0,0.0,45.464874159828554
370,2019-01-16,38.12027918943334,27.448993431790456,60.45967812862447,38.12027918943334,38.12027918943334,5.807079489377281,5.807079489377281,5.807079489377281,-0.56966045400885,-0.56966045400885,-0.56966045400885,6.37673994338613,6.37673994338613,6.37673994338613,0.0,0.0,0.0,43.92735867881062
